database_id,hpo_ids_list
OMIM:620680,"['HP:0003593', 'HP:0011462']"
OMIM:620681,"['HP:0003621', 'HP:0011462']"
OMIM:620683,"['HP:0003593', 'HP:0011463', 'HP:0011462', 'HP:0003621']"
OMIM:620686,['HP:0011462']
OMIM:620687,"['HP:0011463', 'HP:0003581']"
OMIM:620688,['HP:0003593']
OMIM:620690,['HP:0003593']
OMIM:620698,"['HP:0003593', 'HP:0003623']"
OMIM:620699,"['HP:0011463', 'HP:0003623']"
OMIM:620703,"['HP:0003577', 'HP:0030674']"
OMIM:620704,"['HP:0003577', 'HP:0011463', 'HP:0003623']"
OMIM:620707,['HP:0003577']
OMIM:620711,"['HP:0003577', 'HP:0003621', 'HP:0011463']"
OMIM:620712,['HP:0003577']
OMIM:620714,['HP:0003581']
OMIM:620715,['HP:0011463']
OMIM:620718,"['HP:0034199', 'HP:0034198']"
OMIM:620719,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:620725,"['HP:0003581', 'HP:0003593', 'HP:0011463']"
OMIM:620727,"['HP:0003577', 'HP:0030674', 'HP:0003593', 'HP:0003623']"
OMIM:620728,"['HP:0003577', 'HP:0003623']"
OMIM:620731,['HP:0003577']
OMIM:620732,['HP:0003593']
OMIM:620734,['HP:0003596']
OMIM:620744,['HP:0011462']
OMIM:620746,"['HP:0003623', 'HP:0003577']"
OMIM:620747,['HP:0011463']
OMIM:620748,['HP:0003577']
OMIM:620755,['HP:0011463']
OMIM:620757,"['HP:0003577', 'HP:0011463']"
OMIM:620762,"['HP:0003621', 'HP:0003596', 'HP:0011462']"
OMIM:620763,['HP:0011463']
OMIM:620767,['HP:0003577']
OMIM:620771,"['HP:0003593', 'HP:0003623', 'HP:0011463']"
OMIM:620772,['HP:0003593']
OMIM:620774,"['HP:0003593', 'HP:0011463']"
OMIM:620775,['HP:0003577']
OMIM:620776,"['HP:0011463', 'HP:0003623']"
OMIM:620777,"['HP:0003593', 'HP:0011463', 'HP:0011462']"
OMIM:620779,"['HP:0003577', 'HP:0003593']"
OMIM:620780,"['HP:0003577', 'HP:0003593']"
OMIM:620782,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:620783,['HP:0003577']
OMIM:620784,"['HP:0003621', 'HP:0011463']"
OMIM:620786,"['HP:0003593', 'HP:0011462']"
OMIM:620789,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:620790,"['HP:0003593', 'HP:0003623']"
OMIM:620792,"['HP:0011463', 'HP:0003584', 'HP:0011462']"
OMIM:620793,"['HP:0003577', 'HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:620794,['HP:0003577']
OMIM:620795,"['HP:0003593', 'HP:0011463']"
OMIM:620796,"['HP:0003593', 'HP:0003623']"
OMIM:620806,"['HP:0003593', 'HP:0011463']"
OMIM:620807,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:620813,['HP:0011463']
OMIM:620814,['HP:0003596']
OMIM:620815,"['HP:0003593', 'HP:0011463', 'HP:0011462']"
OMIM:620816,['HP:0003593']
OMIM:620817,"['HP:0003593', 'HP:0003623']"
OMIM:620818,['HP:0003593']
OMIM:620819,['HP:0003593']
OMIM:620825,['HP:0011463']
OMIM:620830,['HP:0003593']
OMIM:620836,"['HP:0003593', 'HP:0011463']"
OMIM:620838,['HP:0011462']
OMIM:620840,['HP:0011462']
OMIM:620848,['HP:0011462']
OMIM:620849,['HP:0011462']
OMIM:620850,['HP:0011462']
OMIM:620851,['HP:0011461']
OMIM:620852,['HP:0003593']
OMIM:620854,"['HP:0011463', 'HP:0003621']"
OMIM:620869,['HP:0003593']
OMIM:620877,"['HP:0003577', 'HP:0011463']"
OMIM:620880,['HP:0003593']
OMIM:620894,"['HP:0003621', 'HP:0011462']"
OMIM:620897,"['HP:0003621', 'HP:0025708']"
OMIM:620901,['HP:0003621']
OMIM:620903,"['HP:0003621', 'HP:0003577', 'HP:0003596', 'HP:0003584', 'HP:0003593', 'HP:0011463', 'HP:0011462', 'HP:0011461', 'HP:0003623']"
OMIM:620938,"['HP:0003593', 'HP:0011463']"
OMIM:620988,"['HP:0003593', 'HP:0003623']"
OMIM:621001,['HP:0011462']
OMIM:621002,['HP:0011462']
OMIM:621004,['HP:0011463']
OMIM:621018,"['HP:0003596', 'HP:0011462']"
